Zip Code,Latitude,Longitude,Venue Category,Venue,Venue Latitude,Venue Longitude
20148,38.99784088,-77.52047729,Dance Studio,Studio bleu,39.046062,-77.48579699999999
20148,38.99784088,-77.52047729,Dance Studio,East Coast Edge Performing Arts Center,39.014427185058594,-77.47354125976562
20148,38.99784088,-77.52047729,Dance Studio,Arthur Murray Dance Studio Ashburn,39.0318489074707,-77.44929504394531
20148,38.99784088,-77.52047729,Dance Studio,Creative Dance Center,39.018460675697014,-77.45275608583952
20148,38.99784088,-77.52047729,Dance Studio,Ashburn Academy of Ballet,39.017028,-77.47721899999999
20148,38.99784088,-77.52047729,Dance Studio,DivaFit - Chantilly Studio,38.908429427994726,-77.47040278014559
20148,38.99784088,-77.52047729,Dance Studio,Tutus And Tiaras,39.044406,-77.477274
20151,38.88360977,-77.45159912,Dance Studio,Encore Performers,38.884731,-77.433083
20151,38.88360977,-77.45159912,Dance Studio,south riding dance,38.91487096077482,-77.51280957530969
20151,38.88360977,-77.45159912,Dance Studio,Not Just Dance,38.882853999999995,-77.429273
20151,38.88360977,-77.45159912,Dance Studio,Creative Dance and Fitness Center,38.923768383071796,-77.51081957733543
20151,38.88360977,-77.45159912,Dance Studio,Axis Dance,38.893551,-77.434821
20151,38.88360977,-77.45159912,Country Dance Club,Russell School Of Ballet,38.8939058,-77.4371188
20151,38.88360977,-77.45159912,Dance Studio,Creative Dance Center,38.890468310381976,-77.43665694011152
20151,38.88360977,-77.45159912,Dance Studio,Metro Office,38.90773974664102,-77.42413748190006
20151,38.88360977,-77.45159912,Dance Studio,DivaFit - Chantilly Studio,38.908429427994726,-77.47040278014559
20151,38.88360977,-77.45159912,Dance Studio,Centreville Dance Academy,38.83730877371033,-77.43742008040653
20151,38.88360977,-77.45159912,Dance Studio,The Ballroom Studio,38.837330743368156,-77.43882304405236
20151,38.88360977,-77.45159912,Dance Studio,Centreville Dance Academy,38.8328140784905,-77.44559937703502
20152,38.89381027,-77.51904297,Dance Studio,south riding dance,38.91487096077482,-77.51280957530969
20152,38.89381027,-77.51904297,Dance Studio,Axis Dance,38.893551,-77.434821
20152,38.89381027,-77.51904297,Dance Studio,Not Just Dance,38.882853999999995,-77.429273
20152,38.89381027,-77.51904297,Dance Studio,Applause! Applause! Performing Arts Center,38.96478,-77.49559
20152,38.89381027,-77.51904297,Dance Studio,Creative Dance and Fitness Center,38.923768383071796,-77.51081957733543
20152,38.89381027,-77.51904297,Dance Studio,Encore Performers,38.884731,-77.433083
20152,38.89381027,-77.51904297,Country Dance Club,Russell School Of Ballet,38.8939058,-77.4371188
20152,38.89381027,-77.51904297,Dance Studio,Creative Dance Center,38.890468310381976,-77.43665694011152
20152,38.89381027,-77.51904297,Dance Studio,DivaFit - Chantilly Studio,38.908429427994726,-77.47040278014559
20155,38.7278595,-77.64700317,Dance Studio,A G Arts,38.76242148901973,-77.61396615048929
20155,38.7278595,-77.64700317,Dance Studio,Gainesville Dance Center,38.792512,-77.59682600000001
20155,38.7278595,-77.64700317,Dance Studio,Gainesville Ballet,38.793936,-77.612942
20155,38.7278595,-77.64700317,Dance Studio,Lyrique Dance,38.74992370605469,-77.67939758300781
20155,38.7278595,-77.64700317,Dance Studio,Tiny Dancers,38.794651,-77.600039
20155,38.7278595,-77.64700317,Dance Studio,Baemar Dance Center,38.750023,-77.57113100000001
20155,38.7278595,-77.64700317,Dance Studio,Prince William Dance Academy,38.69961154362529,-77.58137226104736
20158,39.14334869,-77.65847778,Dance Studio,Theaterpalooza,39.10771942138672,-77.56941986083984
20164,39.01454926,-77.39499664,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20164,39.01454926,-77.39499664,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20164,39.01454926,-77.39499664,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20164,39.01454926,-77.39499664,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20164,39.01454926,-77.39499664,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20164,39.01454926,-77.39499664,Dance Studio,Studio bleu,39.046062,-77.48579699999999
20164,39.01454926,-77.39499664,Dance Studio,Creative Dance Center,39.018460675697014,-77.45275608583952
20164,39.01454926,-77.39499664,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20164,39.01454926,-77.39499664,Dance Studio,East Coast Edge Performing Arts Center,39.014427185058594,-77.47354125976562
20164,39.01454926,-77.39499664,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20164,39.01454926,-77.39499664,Dance Studio,Arthur Murray Dance Studio Ashburn,39.0318489074707,-77.44929504394531
20164,39.01454926,-77.39499664,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20164,39.01454926,-77.39499664,Dance Studio,Rhythm Street,38.957417,-77.37424
20164,39.01454926,-77.39499664,Dance Studio,The One I Feed,39.051659,-77.390626
20164,39.01454926,-77.39499664,Dance Studio,Whirling Skirts,39.028377532958984,-77.41207122802734
20164,39.01454926,-77.39499664,Dance Studio,Free To Dance Foundation,39.06733999545725,-77.44958871879011
20164,39.01454926,-77.39499664,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20164,39.01454926,-77.39499664,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20164,39.01454926,-77.39499664,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20164,39.01454926,-77.39499664,Dance Studio,Tutus And Tiaras,39.044406,-77.477274
20164,39.01454926,-77.39499664,Dance Studio,Ashburn Academy of Ballet,39.017028,-77.47721899999999
20165,39.05101013,-77.38713074,Dance Studio,The One I Feed,39.051659,-77.390626
20165,39.05101013,-77.38713074,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20165,39.05101013,-77.38713074,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20165,39.05101013,-77.38713074,Dance Studio,Arthur Murray Dance Studio Ashburn,39.0318489074707,-77.44929504394531
20165,39.05101013,-77.38713074,Dance Studio,Creative Dance Center,39.018460675697014,-77.45275608583952
20165,39.05101013,-77.38713074,Dance Studio,Free To Dance Foundation,39.06733999545725,-77.44958871879011
20165,39.05101013,-77.38713074,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20165,39.05101013,-77.38713074,Dance Studio,Whirling Skirts,39.028377532958984,-77.41207122802734
20165,39.05101013,-77.38713074,Dance Studio,Tutus And Tiaras,39.044406,-77.477274
20165,39.05101013,-77.38713074,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20165,39.05101013,-77.38713074,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20165,39.05101013,-77.38713074,Dance Studio,Ashburn Academy of Ballet,39.017028,-77.47721899999999
20166,39.00022888,-77.45520782,Dance Studio,south riding dance,38.91487096077482,-77.51280957530969
20166,39.00022888,-77.45520782,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20166,39.00022888,-77.45520782,Gym,The Little Gym - Ashburn,39.0359911144958,-77.50090281592495
20166,39.00022888,-77.45520782,Dance Studio,Applause! Applause! Performing Arts Center,38.96478,-77.49559
20166,39.00022888,-77.45520782,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20166,39.00022888,-77.45520782,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20166,39.00022888,-77.45520782,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20166,39.00022888,-77.45520782,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20166,39.00022888,-77.45520782,Dance Studio,Creative Dance and Fitness Center,38.923768383071796,-77.51081957733543
20166,39.00022888,-77.45520782,Dance Studio,Bella Ballerina,38.98568309622744,-77.5364725698583
20166,39.00022888,-77.45520782,Dance Studio,Studio bleu,39.046062,-77.48579699999999
20166,39.00022888,-77.45520782,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20166,39.00022888,-77.45520782,Dance Studio,Arthur Murray Dance Studio Ashburn,39.0318489074707,-77.44929504394531
20166,39.00022888,-77.45520782,Dance Studio,East Coast Edge Performing Arts Center,39.014427185058594,-77.47354125976562
20166,39.00022888,-77.45520782,Dance Studio,Creative Dance Center,39.018460675697014,-77.45275608583952
20166,39.00022888,-77.45520782,Dance Studio,Tutus And Tiaras,39.044406,-77.477274
20166,39.00022888,-77.45520782,Dance Studio,Whirling Skirts,39.028377532958984,-77.41207122802734
20166,39.00022888,-77.45520782,Dance Studio,Ashburn Academy of Ballet,39.017028,-77.47721899999999
20166,39.00022888,-77.45520782,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20166,39.00022888,-77.45520782,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20166,39.00022888,-77.45520782,Dance Studio,Rhythm Street,38.957417,-77.37424
20166,39.00022888,-77.45520782,Dance Studio,DivaFit - Chantilly Studio,38.908429427994726,-77.47040278014559
20166,39.00022888,-77.45520782,Dance Studio,Free To Dance Foundation,39.06733999545725,-77.44958871879011
20166,39.00022888,-77.45520782,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20166,39.00022888,-77.45520782,Dance Studio,The One I Feed,39.051659,-77.390626
20169,38.85441971,-77.63504028,Dance Studio,DeGrasse Dance Studio,38.8128547668457,-77.63902282714844
20169,38.85441971,-77.63504028,Dance Studio,Tiny Dancers,38.794651,-77.600039
20169,38.85441971,-77.63504028,Dance Studio,Gainesville Ballet,38.793936,-77.612942
20169,38.85441971,-77.63504028,Dance Studio,Gainesville Dance Center,38.792512,-77.59682600000001
20169,38.85441971,-77.63504028,Dance Studio,Gainesville Dance Center,38.81431635216943,-77.64254835456842
20170,38.9810791,-77.38294983,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20170,38.9810791,-77.38294983,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20170,38.9810791,-77.38294983,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20170,38.9810791,-77.38294983,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20170,38.9810791,-77.38294983,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20170,38.9810791,-77.38294983,Dance Studio,Axis Dance,38.893551,-77.434821
20170,38.9810791,-77.38294983,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20170,38.9810791,-77.38294983,Country Dance Club,Russell School Of Ballet,38.8939058,-77.4371188
20170,38.9810791,-77.38294983,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20170,38.9810791,-77.38294983,Dance Studio,Creative Dance Center,38.890468310381976,-77.43665694011152
20170,38.9810791,-77.38294983,Dance Studio,Creative Dance Center,39.018460675697014,-77.45275608583952
20170,38.9810791,-77.38294983,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20170,38.9810791,-77.38294983,Dance Studio,East Coast Edge Performing Arts Center,39.014427185058594,-77.47354125976562
20170,38.9810791,-77.38294983,Dance Studio,Arthur Murray Dance Studio Ashburn,39.0318489074707,-77.44929504394531
20170,38.9810791,-77.38294983,Dance Studio,Whirling Skirts,39.028377532958984,-77.41207122802734
20170,38.9810791,-77.38294983,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20170,38.9810791,-77.38294983,Dance Studio,Rhythm Street,38.957417,-77.37424
20170,38.9810791,-77.38294983,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20170,38.9810791,-77.38294983,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20170,38.9810791,-77.38294983,Dance Studio,The One I Feed,39.051659,-77.390626
20171,38.92826843,-77.39290619,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20171,38.92826843,-77.39290619,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20171,38.92826843,-77.39290619,Dance Studio,Encore Performers,38.884731,-77.433083
20171,38.92826843,-77.39290619,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20171,38.92826843,-77.39290619,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20171,38.92826843,-77.39290619,Dance Studio,Not Just Dance,38.882853999999995,-77.429273
20171,38.92826843,-77.39290619,Dance Studio,Axis Dance,38.893551,-77.434821
20171,38.92826843,-77.39290619,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20171,38.92826843,-77.39290619,Dance Studio,Center For Ballet Arts,38.850211647042,-77.33425683300896
20171,38.92826843,-77.39290619,Country Dance Club,Russell School Of Ballet,38.8939058,-77.4371188
20171,38.92826843,-77.39290619,Dance Studio,Creative Dance Center,38.890468310381976,-77.43665694011152
20171,38.92826843,-77.39290619,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20171,38.92826843,-77.39290619,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20171,38.92826843,-77.39290619,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20171,38.92826843,-77.39290619,Dance Studio,DivaFit - Chantilly Studio,38.908429427994726,-77.47040278014559
20171,38.92826843,-77.39290619,Dance Studio,Rhythm Street,38.957417,-77.37424
20171,38.92826843,-77.39290619,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20171,38.92826843,-77.39290619,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20171,38.92826843,-77.39290619,Dance Studio,Metro Office,38.90773974664102,-77.42413748190006
20171,38.92826843,-77.39290619,Dance Studio,The Throne @ IHOS VA style,38.8507080078125,-77.35073852539062
20175,39.06332016,-77.60459137,Dance Studio,Theaterpalooza,39.10771942138672,-77.56941986083984
20175,39.06332016,-77.60459137,Dance Studio,Dance Academy Of Loudoun,39.105796999999995,-77.549371
20175,39.06332016,-77.60459137,Dance Studio,Tiny Toes Dance Academy,39.09031811518486,-77.52517795835237
20181,38.67964935,-77.56697083,Dance Studio,Braemar Dance Center,38.76161463490373,-77.5579257106678
20181,38.67964935,-77.56697083,Dance Studio,Baemar Dance Center,38.750023,-77.57113100000001
20181,38.67964935,-77.56697083,Dance Studio,Prince William Dance Academy,38.69961154362529,-77.58137226104736
20186,38.71139908,-77.84425354,Dance Studio,"For A Dancer, Inc",38.71238,-77.79354
20186,38.71139908,-77.84425354,Dance Studio,Excell Dance Studio,38.727077,-77.795705
20186,38.71139908,-77.84425354,Dance Studio,Ballet Academy Of Warrenton,38.717921000000004,-77.782677
20186,38.71139908,-77.84425354,Dance Studio,Progressions Dance School,38.72430616187373,-77.80527842080102
20187,38.7089119,-77.73642731,Dance Studio,Lyrique Dance,38.74992370605469,-77.67939758300781
20187,38.7089119,-77.73642731,Dance Studio,Ballet Academy Of Warrenton,38.717921000000004,-77.782677
20187,38.7089119,-77.73642731,Dance Studio,"For A Dancer, Inc",38.71238,-77.79354
20187,38.7089119,-77.73642731,Dance Studio,Progressions Dance School,38.72430616187373,-77.80527842080102
20187,38.7089119,-77.73642731,Dance Studio,Excell Dance Studio,38.727077,-77.795705
20190,38.95985031,-77.34214783,Dance Studio,Flex n Tone,38.8961465,-77.271079
20190,38.95985031,-77.34214783,Dance Studio,Elegant Dancing,38.898855593917006,-77.26888540649286
20190,38.95985031,-77.34214783,Dance Studio,Born 2 Dance,38.89750828542696,-77.27088734068288
20190,38.95985031,-77.34214783,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20190,38.95985031,-77.34214783,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20190,38.95985031,-77.34214783,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20190,38.95985031,-77.34214783,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20190,38.95985031,-77.34214783,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20190,38.95985031,-77.34214783,Dance Studio,Velocity Dance,38.905649,-77.266738
20190,38.95985031,-77.34214783,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20190,38.95985031,-77.34214783,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20190,38.95985031,-77.34214783,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20190,38.95985031,-77.34214783,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20190,38.95985031,-77.34214783,Dance Studio,Metro Office,38.90773974664102,-77.42413748190006
20190,38.95985031,-77.34214783,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20190,38.95985031,-77.34214783,Dance Studio,Rhythm Street,38.957417,-77.37424
20190,38.95985031,-77.34214783,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20191,38.93090057,-77.34355164,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20191,38.93090057,-77.34355164,Dance Studio,Elegant Dancing,38.898855593917006,-77.26888540649286
20191,38.93090057,-77.34355164,Dance Studio,Born 2 Dance,38.89750828542696,-77.27088734068288
20191,38.93090057,-77.34355164,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20191,38.93090057,-77.34355164,Dance Studio,Flex n Tone,38.8961465,-77.271079
20191,38.93090057,-77.34355164,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20191,38.93090057,-77.34355164,Dance Studio,Metro Office,38.90773974664102,-77.42413748190006
20191,38.93090057,-77.34355164,Dance Studio,Rhythm Street,38.957417,-77.37424
20191,38.93090057,-77.34355164,Dance Studio,The Throne @ IHOS VA style,38.8507080078125,-77.35073852539062
20191,38.93090057,-77.34355164,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20191,38.93090057,-77.34355164,Dance Studio,Cuppett Performing Arts,38.9022832065692,-77.26164405154293
20191,38.93090057,-77.34355164,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20191,38.93090057,-77.34355164,Dance Studio,Velocity Dance,38.905649,-77.266738
20191,38.93090057,-77.34355164,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20191,38.93090057,-77.34355164,Dance Studio,Center For Ballet Arts,38.850211647042,-77.33425683300896
20191,38.93090057,-77.34355164,Dance Studio,Axis Dance,38.893551,-77.434821
20191,38.93090057,-77.34355164,Country Dance Club,Russell School Of Ballet,38.8939058,-77.4371188
20191,38.93090057,-77.34355164,Dance Studio,Now & Then Dance Studios,38.873396,-77.24570200000001
20191,38.93090057,-77.34355164,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20191,38.93090057,-77.34355164,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20191,38.93090057,-77.34355164,Dance Studio,Creative Dance Center,38.890468310381976,-77.43665694011152
20191,38.93090057,-77.34355164,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20191,38.93090057,-77.34355164,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20194,38.98265076,-77.34055328,Dance Studio,DivaFit - Herndon Studio,38.95776627245901,-77.37391940871319
20194,38.98265076,-77.34055328,Dance Studio,Skye Ballet,38.95750829646535,-77.37371153866752
20194,38.98265076,-77.34055328,Dance Studio,Sterling Ballet Academy,39.015748,-77.377135
20194,38.98265076,-77.34055328,Dance Studio,Xue Juan Dance Ensemble,38.96376037597656,-77.37239074707031
20194,38.98265076,-77.34055328,Dance Studio,Classical Ballet Academy,38.958396,-77.378254
20194,38.98265076,-77.34055328,Dance Studio,Greater Washington Dance Center,38.936047604606905,-77.37398065493174
20194,38.98265076,-77.34055328,Dance Studio,Fred Astaire Dance Studio Reston,38.9673531,-77.38015279999999
20194,38.98265076,-77.34055328,Dance Studio,Reston Conservatory Ballet,38.9362907409668,-77.36225128173828
20194,38.98265076,-77.34055328,Dance Studio,Mosaique Center,38.993839263916016,-77.42237854003906
20194,38.98265076,-77.34055328,Dance Studio,Whirling Skirts,39.028377532958984,-77.41207122802734
20194,38.98265076,-77.34055328,Dance Studio,IGNIGHT Dance Studio,38.993723346513335,-77.42197425961163
20194,38.98265076,-77.34055328,Dance Studio,Rhythm Street,38.957417,-77.37424
20194,38.98265076,-77.34055328,Dance Studio,Applause! Applause! Performing Arts Center,38.99759292602539,-77.40882110595703
20198,38.87882996,-77.75917816,Dance Studio,Adagio Ballet,38.84351673333333,-77.75044633333333
22003,38.83449936,-77.20995331,Dance Studio,Elegant Dancing,38.898855593917006,-77.26888540649286
22003,38.83449936,-77.20995331,Dance Studio,BalletNova Center for Dance,38.849833843146016,-77.12294895728785
22003,38.83449936,-77.20995331,Dance Studio,Flex n Tone,38.8961465,-77.271079
22003,38.83449936,-77.20995331,Dance Studio,Its An Ambien Night,38.82316620957546,-77.30530777922539
22003,38.83449936,-77.20995331,Dance Studio,Cuppett Performing Arts,38.9022832065692,-77.26164405154293
22003,38.83449936,-77.20995331,Dance Studio,Chris Collins Dance Studio,38.8004834519078,-77.12721387731851
22003,38.83449936,-77.20995331,Dance Studio,Buffa's Dance Studio,38.796364401800375,-77.2740112320688
22003,38.83449936,-77.20995331,Dance Studio,Mosaic Ballroom,38.87324142456055,-77.23255157470703
22003,38.83449936,-77.20995331,Dance Studio,Fred Astaire Dance Studio,38.873488,-77.232366
22003,38.83449936,-77.20995331,Dance Studio,Velocity Dance,38.905649,-77.266738
22003,38.83449936,-77.20995331,Dance Studio,Ballet NOVA,38.83537605742051,-77.11661961299156
22003,38.83449936,-77.20995331,Dance Studio,Ferocity Dance Company,38.8792239588133,-77.18303203582764
22003,38.83449936,-77.20995331,Dance Studio,Tiny Dancers,38.869701,-77.230726
22003,38.83449936,-77.20995331,Dance Studio,Crown Dance Studio,38.876337,-77.234667
22003,38.83449936,-77.20995331,Dance Studio,Sensa Zao Dance Fitness,38.82278230795746,-77.12598586084745
22003,38.83449936,-77.20995331,Dance Studio,Strictly Rhythm Dance Center,38.78257,-77.147638
22003,38.83449936,-77.20995331,Dance Studio,Falls Church Dance Spot,38.851112,-77.202283
22003,38.83449936,-77.20995331,Dance Studio,Now & Then Dance Studios,38.873396,-77.24570200000001
22003,38.83449936,-77.20995331,Gym,Kazaxe,38.79867856376605,-77.1771288863653
22003,38.83449936,-77.20995331,Dance Studio,"International Dance, LLC.",38.823273574157604,-77.16152805830008
22003,38.83449936,-77.20995331,Dance Studio,In Step School of Dance,38.844943,-77.271348
22003,38.83449936,-77.20995331,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22003,38.83449936,-77.20995331,Dance Studio,Born 2 Dance,38.89750828542696,-77.27088734068288
22003,38.83449936,-77.20995331,Dance Studio,Regan dance Studio,38.81640730558373,-77.12949731239397
22003,38.83449936,-77.20995331,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22003,38.83449936,-77.20995331,Dance Studio,Adagio Ballet Fairfax,38.841882,-77.281171
22003,38.83449936,-77.20995331,Dance Studio,RSKO - 16th Convivial,38.8328742980957,-77.11712646484375
22003,38.83449936,-77.20995331,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22003,38.83449936,-77.20995331,Dance Studio,Ritmo DMV Studios,38.815303802490234,-77.23567199707031
22003,38.83449936,-77.20995331,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22015,38.78499985,-77.28665161,Dance Studio,Buffa's Dance Studio,38.796364401800375,-77.2740112320688
22015,38.78499985,-77.28665161,Dance Studio,Heartbeats Music & Dance,38.740065277471096,-77.21260808552373
22015,38.78499985,-77.28665161,Dance Studio,Gina's Dance Class,38.748017,-77.274549
22015,38.78499985,-77.28665161,Dance Studio,Center For Ballet Arts,38.850211647042,-77.33425683300896
22015,38.78499985,-77.28665161,Dance Studio,Its An Ambien Night,38.82316620957546,-77.30530777922539
22015,38.78499985,-77.28665161,Dance Studio,Perfect Pointe Music & Dance Of Springfield,38.739915,-77.213212
22015,38.78499985,-77.28665161,Dance Studio,Falls Church Dance Spot,38.851112,-77.202283
22015,38.78499985,-77.28665161,Dance Studio,Metropolitan Fine Arts Center,38.727634663997954,-77.25718518172921
22015,38.78499985,-77.28665161,Dance Studio,Dance Zone,38.825114,-77.314728
22015,38.78499985,-77.28665161,Dance Studio,In Step School of Dance,38.844943,-77.271348
22015,38.78499985,-77.28665161,Dance Studio,Adagio Ballet Fairfax,38.841882,-77.281171
22015,38.78499985,-77.28665161,Dance Studio,The Throne @ IHOS VA style,38.8507080078125,-77.35073852539062
22015,38.78499985,-77.28665161,Dance Studio,Ritmo DMV Studios,38.815303802490234,-77.23567199707031
22025,38.59606934,-77.34046173,Dance Studio,MetStar Elite Dance,38.603169870081324,-77.34163177539546
22025,38.59606934,-77.34046173,Dance Studio,Hall Of Fame Dance Challenge,38.65099725524666,-77.38472797495731
22025,38.59606934,-77.34046173,Gym / Fitness Center,My BodYoga,38.641071000000004,-77.29051
22025,38.59606934,-77.34046173,Dance Studio,All That & Jazz,38.60985304737175,-77.35834497378058
22025,38.59606934,-77.34046173,Dance Studio,Accent Dancers,38.66083051787402,-77.36867109992725
22025,38.59606934,-77.34046173,Dance Studio,Dance etc. School,38.654627,-77.3107747
22025,38.59606934,-77.34046173,Dance Studio,Accent Dancers,38.660815,-77.368319
22025,38.59606934,-77.34046173,Dance Studio,METstar Elite Dance Studio,38.614505,-77.368645
22025,38.59606934,-77.34046173,Dance Studio,DeGrasse Dance Studio,38.649525,-77.30139
22025,38.59606934,-77.34046173,Dance Studio,Youth Sports,38.650634,-77.298103
22025,38.59606934,-77.34046173,Dance Studio,KLR Studio,38.661784000000004,-77.298934
22025,38.59606934,-77.34046173,Dance Studio,Dance Etc,38.654538,-77.311098
22026,38.56824875,-77.29776764,Gym / Fitness Center,My BodYoga,38.641071000000004,-77.29051
22026,38.56824875,-77.29776764,Dance Studio,Silky Smooth Dance Studio,38.656046,-77.252577
22026,38.56824875,-77.29776764,Dance Studio,All That & Jazz,38.60985304737175,-77.35834497378058
22026,38.56824875,-77.29776764,Dance Studio,MetStar Elite Dance,38.603169870081324,-77.34163177539546
22026,38.56824875,-77.29776764,Dance Studio,METstar Elite Dance Studio,38.614505,-77.368645
22027,38.89459991,-77.22125244,Dance Studio,Elegant Dancing,38.898855593917006,-77.26888540649286
22027,38.89459991,-77.22125244,Dance Studio,Arthur Murray Dance Studio,38.82060814139063,-77.1564115367924
22027,38.89459991,-77.22125244,Dance Studio,Born 2 Dance,38.89750828542696,-77.27088734068288
22027,38.89459991,-77.22125244,Dance Studio,Flex n Tone,38.8961465,-77.271079
22027,38.89459991,-77.22125244,Dance Studio,RachElla are a mans best friend,38.88018620118347,-77.11146140224683
22027,38.89459991,-77.22125244,Dance Studio,Adagio Ballet Fairfax,38.841882,-77.281171
22027,38.89459991,-77.22125244,Dance Studio,Deni Danzco Studio,38.83046624689846,-77.19205684862895
22027,38.89459991,-77.22125244,Dance Studio,Ritmo DMV Studios,38.815303802490234,-77.23567199707031
22027,38.89459991,-77.22125244,Dance Studio,Dance Factory,38.88372390422211,-77.10353128592439
22027,38.89459991,-77.22125244,Gym / Fitness Center,Jazzercise Fitness Center of McLean,38.93016815185547,-77.23658752441406
22027,38.89459991,-77.22125244,Dance Studio,James School of Dance Arts,38.93113327026367,-77.1764144897461
22027,38.89459991,-77.22125244,Dance Studio,Fred Astaire Dance Studio,38.873488,-77.232366
22027,38.89459991,-77.22125244,Dance Studio,Velocity Dance,38.905649,-77.266738
22027,38.89459991,-77.22125244,Dance Studio,Adagio Ballet School,38.93101119995117,-77.17684173583984
